mine_id,mine_name,latitude,longitude,date,rainfall_mm,temp_mean_c,temp_max_c,temp_min_c,relative_humidity_pct,wind_speed_m_s,solar_radiation_mj_m2_day
M09,Sitapatore,21.73125,79.714584,2020-07-24,4.18,26.65,29.94,23.51,84.77,1.42,14.23
M09,Sitapatore,21.73125,79.714584,2020-07-25,1.37,26.32,29.52,23.58,83.35,1.25,16.94
M09,Sitapatore,21.73125,79.714584,2020-07-26,0.01,26.91,30.92,23.17,83.12,1.44,18.74
M09,Sitapatore,21.73125,79.714584,2020-07-27,0.02,27.82,32.08,23.78,81.61,1.61,23.35
M09,Sitapatore,21.73125,79.714584,2020-07-28,7.25,27.35,30.21,24.85,86.4,1.09,13.84
M09,Sitapatore,21.73125,79.714584,2020-07-29,3.91,27.87,31.79,24.31,80.95,0.76,17.86
M09,Sitapatore,21.73125,79.714584,2020-07-30,0.07,27.81,31.83,24.28,82.15,1.77,17.33
M09,Sitapatore,21.73125,79.714584,2020-07-31,2.67,27.41,30.46,24.17,85.34,1.33,19.58
M09,Sitapatore,21.73125,79.714584,2020-08-01,9.31,28.37,32.15,25.06,81.51,0.7,17.74
M09,Sitapatore,21.73125,79.714584,2020-08-02,29.49,28.16,31.65,25.35,84.52,0.94,17.29
M09,Sitapatore,21.73125,79.714584,2020-08-03,22.79,26.35,28.72,24.0,89.2,1.73,11.78
M09,Sitapatore,21.73125,79.714584,2020-08-04,14.66,26.33,29.8,23.67,90.37,2.4,10.11
M09,Sitapatore,21.73125,79.714584,2020-08-05,30.19,26.43,30.24,23.91,87.72,2.29,12.26
M09,Sitapatore,21.73125,79.714584,2020-08-06,12.54,26.17,30.47,23.75,88.23,3.31,9.5
M09,Sitapatore,21.73125,79.714584,2020-08-07,2.47,26.79,30.63,23.72,84.92,2.31,13.81
M09,Sitapatore,21.73125,79.714584,2020-08-08,9.73,26.45,29.91,24.24,90.13,2.22,11.64
M09,Sitapatore,21.73125,79.714584,2020-08-09,40.41,26.95,30.64,23.91,89.74,2.34,5.05
M09,Sitapatore,21.73125,79.714584,2020-08-10,22.22,27.68,32.05,24.55,87.72,1.64,7.52
M09,Sitapatore,21.73125,79.714584,2020-08-11,14.4,26.89,29.98,24.82,90.86,2.74,10.67
M09,Sitapatore,21.73125,79.714584,2020-08-12,30.2,25.83,27.56,24.65,93.65,2.96,9.42
M09,Sitapatore,21.73125,79.714584,2020-08-13,19.72,25.9,27.96,24.15,94.3,3.34,7.95
M09,Sitapatore,21.73125,79.714584,2020-08-14,6.47,26.92,30.63,24.27,89.62,3.08,7.95
M09,Sitapatore,21.73125,79.714584,2020-08-15,8.26,25.53,27.2,24.5,92.46,2.63,9.09
M09,Sitapatore,21.73125,79.714584,2020-08-16,14.39,25.88,28.45,24.28,91.9,3.31,6.82
M09,Sitapatore,21.73125,79.714584,2020-08-17,33.63,25.93,28.93,23.99,92.37,2.93,7.94
M09,Sitapatore,21.73125,79.714584,2020-08-18,30.83,25.63,27.51,24.02,93.79,2.88,4.84
M09,Sitapatore,21.73125,79.714584,2020-08-19,13.14,26.66,30.16,24.0,90.81,2.55,11.67
M09,Sitapatore,21.73125,79.714584,2020-08-20,19.96,27.27,30.93,24.66,90.87,2.62,15.17
M09,Sitapatore,21.73125,79.714584,2020-08-21,44.14,25.69,27.71,24.52,93.74,3.67,6.54
M09,Sitapatore,21.73125,79.714584,2020-08-22,13.63,25.58,28.36,23.58,92.89,4.4,11.79
M09,Sitapatore,21.73125,79.714584,2020-08-23,5.83,26.4,29.33,24.16,90.32,3.12,17.45
M09,Sitapatore,21.73125,79.714584,2020-08-24,1.57,26.42,29.64,23.76,89.04,2.26,21.06
M09,Sitapatore,21.73125,79.714584,2020-08-25,0.07,26.28,29.51,23.9,89.17,1.86,21.12
M09,Sitapatore,21.73125,79.714584,2020-08-26,4.02,25.16,27.23,23.88,92.16,2.38,11.37
M09,Sitapatore,21.73125,79.714584,2020-08-27,67.66,24.73,26.47,23.63,94.65,3.85,6.63
M09,Sitapatore,21.73125,79.714584,2020-08-28,50.9,24.9,27.0,23.28,94.64,3.8,2.81
M09,Sitapatore,21.73125,79.714584,2020-08-29,54.96,25.06,28.05,23.2,92.97,3.75,6.63
M09,Sitapatore,21.73125,79.714584,2020-08-30,0.74,25.56,29.18,22.91,90.57,2.54,18.71
M09,Sitapatore,21.73125,79.714584,2020-08-31,0.07,26.07,29.79,22.35,87.71,1.67,21.62
M09,Sitapatore,21.73125,79.714584,2020-09-01,0.0,27.0,31.04,22.92,85.21,1.29,20.3
M09,Sitapatore,21.73125,79.714584,2020-09-02,0.86,25.91,28.62,23.83,88.14,1.32,12.31
M09,Sitapatore,21.73125,79.714584,2020-09-03,0.98,26.76,30.27,23.2,82.97,0.92,17.99
M09,Sitapatore,21.73125,79.714584,2020-09-04,1.37,27.94,31.55,23.48,76.3,0.56,20.95
M09,Sitapatore,21.73125,79.714584,2020-09-05,5.75,27.4,31.11,23.64,83.34,0.82,17.88
M09,Sitapatore,21.73125,79.714584,2020-09-06,13.82,27.36,30.72,24.68,86.39,1.05,20.83
M09,Sitapatore,21.73125,79.714584,2020-09-07,5.62,26.6,29.78,23.74,88.15,1.14,17.08
M09,Sitapatore,21.73125,79.714584,2020-09-08,6.84,26.61,30.22,23.63,87.68,1.22,19.25
M09,Sitapatore,21.73125,79.714584,2020-09-09,3.01,27.31,30.81,23.78,81.68,0.9,15.98
M09,Sitapatore,21.73125,79.714584,2020-09-10,24.65,27.47,30.66,24.39,85.67,0.97,16.68
M09,Sitapatore,21.73125,79.714584,2020-09-11,5.68,27.37,30.65,24.71,87.68,0.29,16.49
M09,Sitapatore,21.73125,79.714584,2020-09-12,10.72,26.65,29.79,23.85,86.8,1.07,16.79
M09,Sitapatore,21.73125,79.714584,2020-09-13,0.37,26.47,30.36,23.36,87.12,1.17,15.89
M09,Sitapatore,21.73125,79.714584,2020-09-14,1.55,27.15,31.29,22.01,80.59,1.07,19.09
M09,Sitapatore,21.73125,79.714584,2020-09-15,0.28,27.12,30.42,23.93,86.43,1.2,18.49
M09,Sitapatore,21.73125,79.714584,2020-09-16,0.82,27.31,30.56,23.86,82.77,0.55,17.89
M09,Sitapatore,21.73125,79.714584,2020-09-17,3.4,27.9,31.89,23.95,79.76,0.4,18.48
M09,Sitapatore,21.73125,79.714584,2020-09-18,2.54,28.57,32.02,24.79,81.3,1.01,15.69
M09,Sitapatore,21.73125,79.714584,2020-09-19,7.27,27.99,32.02,24.34,83.25,0.53,16.54
M09,Sitapatore,21.73125,79.714584,2020-09-20,4.29,27.06,29.98,24.7,88.63,0.8,14.76
M09,Sitapatore,21.73125,79.714584,2020-09-21,16.49,25.2,27.25,23.87,93.25,1.48,9.42
M09,Sitapatore,21.73125,79.714584,2020-09-22,21.68,25.91,29.24,23.2,89.52,0.96,8.8
M09,Sitapatore,21.73125,79.714584,2020-09-23,6.28,26.29,29.89,24.19,91.44,2.76,11.53
M09,Sitapatore,21.73125,79.714584,2020-09-24,4.09,25.81,28.54,24.06,90.5,1.76,13.12
M09,Sitapatore,21.73125,79.714584,2020-09-25,0.21,26.76,30.28,23.6,85.75,1.42,14.68
M09,Sitapatore,21.73125,79.714584,2020-09-26,0.86,27.26,31.82,22.35,76.32,0.87,15.06
M09,Sitapatore,21.73125,79.714584,2020-09-27,3.54,26.18,29.88,22.92,84.67,0.83,15.57
M09,Sitapatore,21.73125,79.714584,2020-09-28,2.45,26.27,30.37,22.83,85.4,1.45,18.82
M09,Sitapatore,21.73125,79.714584,2020-09-29,6.78,26.0,29.91,22.32,86.8,1.56,15.32
M09,Sitapatore,21.73125,79.714584,2020-09-30,0.38,25.96,30.34,22.45,83.55,1.62,19.22
M09,Sitapatore,21.73125,79.714584,2020-10-01,0.0,25.59,30.75,21.77,82.77,1.72,19.27
M09,Sitapatore,21.73125,79.714584,2020-10-02,0.0,24.89,30.62,20.26,78.46,1.46,22.34
M09,Sitapatore,21.73125,79.714584,2020-10-03,0.0,24.37,29.67,19.23,79.88,1.54,21.48
M09,Sitapatore,21.73125,79.714584,2020-10-04,1.16,24.61,29.52,20.36,82.71,1.98,20.27
M09,Sitapatore,21.73125,79.714584,2020-10-05,7.43,24.7,29.59,21.39,84.79,2.46,16.92
M09,Sitapatore,21.73125,79.714584,2020-10-06,1.62,21.27,25.08,18.52,87.22,2.95,13.92
M09,Sitapatore,21.73125,79.714584,2020-10-07,25.8,21.42,25.45,17.78,92.22,2.14,11.41
M09,Sitapatore,21.73125,79.714584,2020-10-08,3.88,25.53,29.96,20.92,86.31,1.14,12.23
M09,Sitapatore,21.73125,79.714584,2020-10-09,14.9,26.51,30.14,22.76,87.06,0.9,13.82
M09,Sitapatore,21.73125,79.714584,2020-10-10,2.69,27.0,30.7,23.98,83.71,0.54,13.49
M09,Sitapatore,21.73125,79.714584,2020-10-11,3.15,25.7,28.84,23.15,89.38,0.94,11.21
M09,Sitapatore,21.73125,79.714584,2020-10-12,0.38,26.21,30.37,22.14,84.88,1.11,17.91
M09,Sitapatore,21.73125,79.714584,2020-10-13,0.69,25.86,30.09,22.82,86.7,2.42,13.66
M09,Sitapatore,21.73125,79.714584,2020-10-14,5.71,25.32,28.09,23.27,92.19,2.63,13.74
M09,Sitapatore,21.73125,79.714584,2020-10-15,2.46,25.38,29.1,22.96,91.25,2.46,12.27
M09,Sitapatore,21.73125,79.714584,2020-10-16,2.68,25.57,29.54,22.53,90.47,1.36,14.9
M09,Sitapatore,21.73125,79.714584,2020-10-17,0.69,25.76,29.82,22.48,88.3,1.66,17.3
M09,Sitapatore,21.73125,79.714584,2020-10-18,0.21,26.42,31.02,21.96,83.44,1.1,18.91
M09,Sitapatore,21.73125,79.714584,2020-10-19,0.2,26.0,30.22,22.26,85.35,1.36,18.77
M09,Sitapatore,21.73125,79.714584,2020-10-20,0.0,25.52,30.39,21.14,81.66,1.22,15.46
M09,Sitapatore,21.73125,79.714584,2020-10-21,0.01,25.12,30.23,20.16,81.87,1.37,17.74
M09,Sitapatore,21.73125,79.714584,2020-10-22,0.0,23.92,29.84,19.57,74.72,1.62,19.09
M09,Sitapatore,21.73125,79.714584,2020-10-23,0.0,23.57,29.74,17.8,72.39,1.44,17.61
M09,Sitapatore,21.73125,79.714584,2020-10-24,0.0,24.53,30.04,19.57,72.04,0.79,16.87
M09,Sitapatore,21.73125,79.714584,2020-10-25,0.0,24.4,29.45,19.56,69.05,0.84,19.12
M09,Sitapatore,21.73125,79.714584,2020-10-26,0.01,24.51,29.1,19.91,66.94,0.64,17.77
M09,Sitapatore,21.73125,79.714584,2020-10-27,0.0,24.22,28.7,19.14,65.82,0.49,18.59
M09,Sitapatore,21.73125,79.714584,2020-10-28,0.0,23.65,28.12,19.07,69.48,0.51,18.42
M09,Sitapatore,21.73125,79.714584,2020-10-29,0.0,22.83,28.04,18.05,74.05,0.98,17.92
M09,Sitapatore,21.73125,79.714584,2020-10-30,0.0,21.38,27.61,16.55,73.86,1.64,17.46
M09,Sitapatore,21.73125,79.714584,2020-10-31,0.0,20.58,27.18,14.69,70.37,1.62,17.59
M09,Sitapatore,21.73125,79.714584,2020-11-01,0.0,20.77,27.43,15.94,75.62,1.65,17.84
M09,Sitapatore,21.73125,79.714584,2020-11-02,0.0,20.46,27.38,14.99,72.21,1.76,17.33
M09,Sitapatore,21.73125,79.714584,2020-11-03,0.0,19.91,27.48,14.53,66.56,1.77,18.21
M09,Sitapatore,21.73125,79.714584,2020-11-04,0.0,19.91,27.68,13.1,60.52,1.42,19.66
M09,Sitapatore,21.73125,79.714584,2020-11-05,0.0,19.88,27.57,12.94,59.08,1.19,19.32
M09,Sitapatore,21.73125,79.714584,2020-11-06,0.0,19.36,27.58,12.55,65.17,1.45,18.77
M09,Sitapatore,21.73125,79.714584,2020-11-07,0.0,18.94,27.01,12.07,65.21,1.56,18.27
M09,Sitapatore,21.73125,79.714584,2020-11-08,0.0,18.38,26.8,11.71,66.09,1.51,17.26
M09,Sitapatore,21.73125,79.714584,2020-11-09,0.0,17.89,26.17,11.26,64.73,1.53,17.15
M09,Sitapatore,21.73125,79.714584,2020-11-10,0.0,17.89,25.75,10.67,67.35,1.4,17.23
M09,Sitapatore,21.73125,79.714584,2020-11-11,0.0,20.1,27.37,12.27,80.3,1.48,18.66
M09,Sitapatore,21.73125,79.714584,2020-11-12,0.0,23.1,28.94,18.36,83.4,1.89,14.58
M09,Sitapatore,21.73125,79.714584,2020-11-13,0.0,22.88,29.44,17.83,77.94,1.33,16.87
M09,Sitapatore,21.73125,79.714584,2020-11-14,0.0,22.42,30.07,16.69,77.69,1.58,18.22
M09,Sitapatore,21.73125,79.714584,2020-11-15,0.0,22.18,29.76,16.12,78.86,1.7,18.43
M09,Sitapatore,21.73125,79.714584,2020-11-16,0.0,23.8,30.51,17.28,76.22,1.06,18.28
M09,Sitapatore,21.73125,79.714584,2020-11-17,0.0,24.07,30.14,18.84,74.27,0.68,17.33
M09,Sitapatore,21.73125,79.714584,2020-11-18,0.04,23.69,29.81,18.75,78.46,1.34,17.19
M09,Sitapatore,21.73125,79.714584,2020-11-19,0.66,23.76,29.33,18.24,78.36,1.3,14.63
M09,Sitapatore,21.73125,79.714584,2020-11-20,9.83,23.63,28.48,20.31,82.12,0.88,10.04
M09,Sitapatore,21.73125,79.714584,2020-11-21,0.23,20.43,27.07,14.84,75.84,2.08,14.64
M09,Sitapatore,21.73125,79.714584,2020-11-22,0.0,17.6,26.11,11.46,59.02,1.71,17.31
M09,Sitapatore,21.73125,79.714584,2020-11-23,0.0,17.86,26.97,10.16,61.44,1.19,17.93
M09,Sitapatore,21.73125,79.714584,2020-11-24,0.0,18.16,27.38,10.71,64.03,1.42,17.5
M09,Sitapatore,21.73125,79.714584,2020-11-25,0.0,18.56,27.06,10.96,68.09,1.62,17.58
M09,Sitapatore,21.73125,79.714584,2020-11-26,4.12,19.14,26.29,14.71,79.3,2.16,12.94
M09,Sitapatore,21.73125,79.714584,2020-11-27,0.15,20.52,27.4,16.09,77.98,2.35,8.08
M09,Sitapatore,21.73125,79.714584,2020-11-28,0.0,20.43,29.0,14.52,73.74,2.01,17.38
M09,Sitapatore,21.73125,79.714584,2020-11-29,0.0,20.88,29.13,13.93,72.01,1.28,17.62
M09,Sitapatore,21.73125,79.714584,2020-11-30,0.0,20.53,28.97,14.38,73.09,1.38,16.52
M09,Sitapatore,21.73125,79.714584,2020-12-01,0.0,20.06,28.4,12.99,68.79,1.17,17.11
M09,Sitapatore,21.73125,79.714584,2020-12-02,0.0,19.91,28.86,12.66,60.83,1.27,17.2
M09,Sitapatore,21.73125,79.714584,2020-12-03,0.0,19.9,28.47,11.4,54.63,1.03,17.78
M09,Sitapatore,21.73125,79.714584,2020-12-04,0.0,19.99,28.68,11.99,55.64,0.82,17.98
M09,Sitapatore,21.73125,79.714584,2020-12-05,0.0,19.79,28.96,12.38,57.93,1.02,17.66
M09,Sitapatore,21.73125,79.714584,2020-12-06,0.0,19.83,29.61,12.1,61.14,1.07,15.9
M09,Sitapatore,21.73125,79.714584,2020-12-07,0.0,20.56,30.1,12.64,59.87,1.0,16.85
M09,Sitapatore,21.73125,79.714584,2020-12-08,0.0,20.6,29.3,12.17,57.19,0.84,17.17
M09,Sitapatore,21.73125,79.714584,2020-12-09,0.0,20.82,29.56,12.52,52.44,0.77,16.47
M09,Sitapatore,21.73125,79.714584,2020-12-10,0.0,20.52,29.25,14.13,61.36,0.92,16.58
M09,Sitapatore,21.73125,79.714584,2020-12-11,0.0,21.28,28.88,14.41,61.12,0.85,15.46
M09,Sitapatore,21.73125,79.714584,2020-12-12,0.01,20.34,27.24,15.24,67.29,1.37,8.19
M09,Sitapatore,21.73125,79.714584,2020-12-13,0.2,20.7,26.95,15.47,68.78,1.09,6.85
M09,Sitapatore,21.73125,79.714584,2020-12-14,0.55,20.91,28.06,15.91,71.98,1.48,7.27
M09,Sitapatore,21.73125,79.714584,2020-12-15,0.01,20.97,27.95,15.36,74.1,1.36,8.14
M09,Sitapatore,21.73125,79.714584,2020-12-16,0.0,21.51,28.79,15.88,71.88,1.08,10.23
M09,Sitapatore,21.73125,79.714584,2020-12-17,0.0,20.21,27.79,14.77,73.01,1.57,11.04
M09,Sitapatore,21.73125,79.714584,2020-12-18,0.0,18.43,26.7,12.63,65.07,1.69,14.92
M09,Sitapatore,21.73125,79.714584,2020-12-19,0.0,16.76,26.43,9.92,48.42,1.68,17.59
M09,Sitapatore,21.73125,79.714584,2020-12-20,0.0,16.3,27.34,7.7,45.27,1.76,18.02
M09,Sitapatore,21.73125,79.714584,2020-12-21,0.0,16.58,26.06,7.99,44.48,1.34,17.82
M09,Sitapatore,21.73125,79.714584,2020-12-22,0.0,17.23,27.26,8.02,46.69,1.22,17.96
M09,Sitapatore,21.73125,79.714584,2020-12-23,0.0,17.49,27.04,9.01,48.17,1.0,17.78
M09,Sitapatore,21.73125,79.714584,2020-12-24,0.0,17.64,27.37,9.21,51.78,0.97,17.49
M09,Sitapatore,21.73125,79.714584,2020-12-25,0.0,17.61,27.89,9.42,49.07,1.47,16.28
M09,Sitapatore,21.73125,79.714584,2020-12-26,0.0,18.1,28.37,9.03,46.5,1.07,16.73
M09,Sitapatore,21.73125,79.714584,2020-12-27,0.0,18.39,28.07,10.03,51.01,1.14,16.23
M09,Sitapatore,21.73125,79.714584,2020-12-28,0.0,19.34,28.08,11.21,52.3,1.02,15.09
M09,Sitapatore,21.73125,79.714584,2020-12-29,0.0,19.16,28.02,11.84,59.03,1.24,13.67
M09,Sitapatore,21.73125,79.714584,2020-12-30,0.0,18.55,27.37,11.78,62.95,1.44,12.37
M09,Sitapatore,21.73125,79.714584,2020-12-31,0.0,18.31,27.17,11.63,61.97,1.35,12.08
M09,Sitapatore,21.73125,79.714584,2021-01-01,0.03,18.25,27.04,11.34,63.91,1.63,12.16
M09,Sitapatore,21.73125,79.714584,2021-01-02,0.0,19.1,26.79,12.85,64.02,1.57,13.42
M09,Sitapatore,21.73125,79.714584,2021-01-03,0.0,20.38,29.57,13.95,60.13,1.4,14.78
M09,Sitapatore,21.73125,79.714584,2021-01-04,0.0,20.07,29.2,13.82,59.45,1.83,10.49
M09,Sitapatore,21.73125,79.714584,2021-01-05,0.1,20.67,29.86,13.07,57.16,1.57,10.84
M09,Sitapatore,21.73125,79.714584,2021-01-06,0.02,23.09,30.46,16.57,52.95,0.9,13.54
M09,Sitapatore,21.73125,79.714584,2021-01-07,0.0,23.57,31.06,16.93,53.65,1.18,13.99
M09,Sitapatore,21.73125,79.714584,2021-01-08,0.0,23.32,29.7,17.75,58.73,1.74,8.48
M09,Sitapatore,21.73125,79.714584,2021-01-09,0.0,23.74,31.09,17.7,57.26,1.4,11.17
M09,Sitapatore,21.73125,79.714584,2021-01-10,0.0,23.88,31.84,17.24,53.23,0.81,12.65
M09,Sitapatore,21.73125,79.714584,2021-01-11,0.0,23.63,32.18,16.81,57.23,1.5,15.51
M09,Sitapatore,21.73125,79.714584,2021-01-12,0.0,22.39,31.1,15.85,56.53,1.37,14.87
M09,Sitapatore,21.73125,79.714584,2021-01-13,0.0,20.46,30.31,13.34,42.91,1.54,17.84
M09,Sitapatore,21.73125,79.714584,2021-01-14,0.0,19.22,29.83,11.24,33.93,1.58,18.3
M09,Sitapatore,21.73125,79.714584,2021-01-15,0.0,18.99,29.81,9.55,30.65,1.23,18.79
M09,Sitapatore,21.73125,79.714584,2021-01-16,0.0,19.45,30.83,10.07,27.57,1.58,18.0
M09,Sitapatore,21.73125,79.714584,2021-01-17,0.0,19.39,31.08,10.68,33.41,1.82,16.65
M09,Sitapatore,21.73125,79.714584,2021-01-18,0.0,19.88,30.29,11.32,39.28,1.43,15.9
M09,Sitapatore,21.73125,79.714584,2021-01-19,0.0,21.2,30.43,13.68,43.44,1.46,14.81
M09,Sitapatore,21.73125,79.714584,2021-01-20,0.0,22.36,30.13,15.36,48.07,1.56,14.27
M09,Sitapatore,21.73125,79.714584,2021-01-21,0.0,21.25,31.2,13.58,27.44,1.59,18.51
M09,Sitapatore,21.73125,79.714584,2021-01-22,0.0,19.75,29.97,10.66,28.92,1.28,19.59
M09,Sitapatore,21.73125,79.714584,2021-01-23,0.0,19.82,30.51,9.9,30.75,1.21,18.88
M09,Sitapatore,21.73125,79.714584,2021-01-24,0.0,21.95,30.95,13.02,33.75,1.17,17.18
M09,Sitapatore,21.73125,79.714584,2021-01-25,0.0,21.31,30.83,13.13,36.73,1.49,17.51
M09,Sitapatore,21.73125,79.714584,2021-01-26,0.0,20.97,30.52,12.14,34.32,1.62,15.75
M09,Sitapatore,21.73125,79.714584,2021-01-27,0.0,20.65,29.29,12.17,38.31,1.71,12.9
M09,Sitapatore,21.73125,79.714584,2021-01-28,1.02,21.12,29.04,13.6,53.34,1.56,9.6
M09,Sitapatore,21.73125,79.714584,2021-01-29,3.73,20.87,28.35,15.64,55.92,1.56,9.77
M09,Sitapatore,21.73125,79.714584,2021-01-30,0.0,18.21,28.74,10.96,25.97,2.2,18.7
M09,Sitapatore,21.73125,79.714584,2021-01-31,0.0,17.77,28.41,7.93,21.68,1.43,20.07
M09,Sitapatore,21.73125,79.714584,2021-02-01,0.0,18.17,28.92,7.94,25.37,1.45,20.57
M09,Sitapatore,21.73125,79.714584,2021-02-02,0.0,19.89,30.53,9.82,24.74,1.12,20.95
M09,Sitapatore,21.73125,79.714584,2021-02-03,0.0,20.49,31.12,11.82,27.32,1.05,20.93
M09,Sitapatore,21.73125,79.714584,2021-02-04,0.0,20.52,31.29,11.76,25.89,1.57,19.89
M09,Sitapatore,21.73125,79.714584,2021-02-05,0.0,21.58,31.06,12.39,26.36,1.32,19.04
M09,Sitapatore,21.73125,79.714584,2021-02-06,0.0,20.81,29.98,13.55,32.08,2.0,17.74
M09,Sitapatore,21.73125,79.714584,2021-02-07,0.0,19.34,29.28,11.33,27.15,1.88,21.1
M09,Sitapatore,21.73125,79.714584,2021-02-08,0.0,20.2,30.38,9.78,19.44,1.27,21.67
M09,Sitapatore,21.73125,79.714584,2021-02-09,0.0,21.85,31.76,10.57,18.47,0.74,21.49
M09,Sitapatore,21.73125,79.714584,2021-02-10,0.0,23.02,33.08,12.77,19.25,1.04,21.17
M09,Sitapatore,21.73125,79.714584,2021-02-11,0.0,22.94,32.68,13.96,20.53,0.94,20.07
M09,Sitapatore,21.73125,79.714584,2021-02-12,0.0,22.51,32.16,13.35,30.88,1.2,18.58
M09,Sitapatore,21.73125,79.714584,2021-02-13,0.0,24.18,32.77,15.34,35.92,1.11,19.18
M09,Sitapatore,21.73125,79.714584,2021-02-14,0.0,24.91,32.72,16.34,34.09,1.14,17.2
M09,Sitapatore,21.73125,79.714584,2021-02-15,0.01,25.59,32.96,18.68,34.12,1.13,16.37
M09,Sitapatore,21.73125,79.714584,2021-02-16,0.66,25.58,32.94,18.58,34.2,1.44,15.36
M09,Sitapatore,21.73125,79.714584,2021-02-17,6.13,22.92,29.55,18.17,52.77,1.66,8.49
M09,Sitapatore,21.73125,79.714584,2021-02-18,3.22,21.16,27.47,17.34,63.18,1.38,14.13
M09,Sitapatore,21.73125,79.714584,2021-02-19,0.0,21.15,28.31,14.49,60.97,1.27,15.2
M09,Sitapatore,21.73125,79.714584,2021-02-20,0.16,22.11,30.56,14.84,54.9,1.81,19.15
M09,Sitapatore,21.73125,79.714584,2021-02-21,0.47,22.65,31.51,14.57,45.55,1.21,20.55
M09,Sitapatore,21.73125,79.714584,2021-02-22,0.0,23.03,32.76,13.61,32.65,1.38,22.17
M09,Sitapatore,21.73125,79.714584,2021-02-23,0.0,24.67,34.17,14.53,26.3,1.34,22.8
M09,Sitapatore,21.73125,79.714584,2021-02-24,0.0,25.63,34.86,15.12,22.09,1.13,22.98
M09,Sitapatore,21.73125,79.714584,2021-02-25,0.0,26.65,36.01,19.19,20.65,1.21,22.28
M09,Sitapatore,21.73125,79.714584,2021-02-26,0.0,26.07,36.55,17.27,25.0,2.1,23.04
M09,Sitapatore,21.73125,79.714584,2021-02-27,0.0,27.15,36.71,17.39,20.5,1.4,23.46
M09,Sitapatore,21.73125,79.714584,2021-02-28,0.0,28.2,36.63,20.32,23.31,1.29,20.8
M09,Sitapatore,21.73125,79.714584,2021-03-01,0.0,28.32,37.6,19.36,23.32,1.44,23.36
M09,Sitapatore,21.73125,79.714584,2021-03-02,0.0,26.55,36.63,18.06,18.33,2.21,24.07
M09,Sitapatore,21.73125,79.714584,2021-03-03,0.0,26.3,36.09,16.03,14.63,1.61,24.72
M09,Sitapatore,21.73125,79.714584,2021-03-04,0.0,26.56,36.83,16.01,14.08,1.12,24.78
M09,Sitapatore,21.73125,79.714584,2021-03-05,0.0,27.15,37.21,19.06,15.1,2.29,24.34
M09,Sitapatore,21.73125,79.714584,2021-03-06,0.0,26.9,37.39,17.09,12.75,2.05,24.54
M09,Sitapatore,21.73125,79.714584,2021-03-07,0.0,27.62,37.4,17.11,12.56,1.37,23.31
M09,Sitapatore,21.73125,79.714584,2021-03-08,0.0,27.9,37.25,17.86,18.2,1.33,22.08
M09,Sitapatore,21.73125,79.714584,2021-03-09,0.0,29.49,37.69,23.51,20.33,1.22,21.03
M09,Sitapatore,21.73125,79.714584,2021-03-10,0.0,29.16,37.01,21.45,26.05,1.42,20.36
M09,Sitapatore,21.73125,79.714584,2021-03-11,0.09,30.07,37.8,24.14,25.41,1.24,18.9
M09,Sitapatore,21.73125,79.714584,2021-03-12,0.52,29.23,37.76,20.53,29.32,1.61,19.81
M09,Sitapatore,21.73125,79.714584,2021-03-13,1.64,28.15,35.82,20.34,31.61,1.52,20.12
M09,Sitapatore,21.73125,79.714584,2021-03-14,0.0,28.33,36.26,19.9,31.21,1.18,20.34
M09,Sitapatore,21.73125,79.714584,2021-03-15,0.0,28.75,37.06,20.12,26.75,1.31,21.66
M09,Sitapatore,21.73125,79.714584,2021-03-16,0.0,29.4,37.43,20.08,26.71,1.01,19.9
M09,Sitapatore,21.73125,79.714584,2021-03-17,0.05,29.89,37.7,21.36,25.92,1.23,19.08
M09,Sitapatore,21.73125,79.714584,2021-03-18,0.47,30.19,37.94,22.87,28.08,1.32,10.29
M09,Sitapatore,21.73125,79.714584,2021-03-19,2.04,29.12,36.49,22.17,32.57,1.49,10.0
M09,Sitapatore,21.73125,79.714584,2021-03-20,2.73,28.64,36.65,21.87,37.52,1.53,20.01
M09,Sitapatore,21.73125,79.714584,2021-03-21,0.58,28.65,36.83,20.54,36.58,1.91,22.3
M09,Sitapatore,21.73125,79.714584,2021-03-22,0.09,29.5,36.27,23.48,33.7,1.34,14.99
M09,Sitapatore,21.73125,79.714584,2021-03-23,0.83,29.78,38.24,22.52,34.19,1.4,6.73
M09,Sitapatore,21.73125,79.714584,2021-03-24,0.68,29.38,37.72,21.92,32.42,1.42,21.85
M09,Sitapatore,21.73125,79.714584,2021-03-25,0.0,29.92,38.31,21.38,24.52,1.46,24.09
M09,Sitapatore,21.73125,79.714584,2021-03-26,0.0,28.93,38.19,20.99,19.1,2.44,25.7
M09,Sitapatore,21.73125,79.714584,2021-03-27,0.0,29.38,38.71,19.42,15.12,1.53,26.69
M09,Sitapatore,21.73125,79.714584,2021-03-28,0.0,30.66,39.96,20.72,17.1,1.27,25.6
M09,Sitapatore,21.73125,79.714584,2021-03-29,0.0,31.78,41.11,24.42,16.31,1.27,25.34
M09,Sitapatore,21.73125,79.714584,2021-03-30,0.0,31.61,42.21,21.92,14.49,2.54,26.58
M09,Sitapatore,21.73125,79.714584,2021-03-31,0.0,31.42,41.58,22.08,13.02,2.87,25.15
M09,Sitapatore,21.73125,79.714584,2021-04-01,0.0,30.95,41.14,22.23,14.12,2.73,25.83
M09,Sitapatore,21.73125,79.714584,2021-04-02,0.0,30.99,40.1,21.05,8.31,1.49,26.34
