date,mine,state,planned_production_tonnes,actual_production_tonnes,shortfall_tonnes,shortfall_pct,rainfall_mm,equipment_downtime_hrs,blasting_delayed,blasting_delay_hrs,transport_availability_pct,labour_attendance_pct,primary_shortfall_cause,financial_year,national_annual_production_000t,state_annual_production_000t,actual_production_calibrated
28-11-2024,Chikla,Maharashtra,723.29,695.07,28.22,3.9,1.9,0,FALSE,0,95.7,97.9,transport_issue,,,,695.07
29-11-2024,Chikla,Maharashtra,723.29,676.92,46.37,6.4,4.7,0,FALSE,0,87.8,89.5,transport_issue,,,,676.92
30-11-2024,Chikla,Maharashtra,723.29,714.73,8.56,1.2,6,0,FALSE,0,88.7,93.1,transport_issue,,,,714.73
01-12-2024,Chikla,Maharashtra,723.29,642.44,80.85,11.2,4.5,4.5,TRUE,3.1,99,97.1,equipment_failure,,,,642.44
02-12-2024,Chikla,Maharashtra,723.29,701.46,21.83,3,3,0,FALSE,0,99.5,100,none,,,,701.46
03-12-2024,Chikla,Maharashtra,723.29,717.44,5.85,0.8,2.6,0,FALSE,0,92.8,92.6,labour_shortage,,,,717.44
04-12-2024,Chikla,Maharashtra,723.29,682.48,40.81,5.6,4.2,0,FALSE,0,87.2,97.4,transport_issue,,,,682.48
05-12-2024,Chikla,Maharashtra,723.29,721.33,1.96,0.3,6.4,0,FALSE,0,88.1,98.7,transport_issue,,,,721.33
06-12-2024,Chikla,Maharashtra,723.29,726.45,-3.16,-0.4,2.9,0,FALSE,0,94,100,none,,,,726.45
07-12-2024,Chikla,Maharashtra,723.29,717.29,6,0.8,0.4,0,FALSE,0,93.1,97.3,transport_issue,,,,717.29
08-12-2024,Chikla,Maharashtra,723.29,719.38,3.91,0.5,0.7,0,FALSE,0,91.3,94.5,transport_issue,,,,719.38
09-12-2024,Chikla,Maharashtra,723.29,734.59,-11.3,-1.6,0.6,0,FALSE,0,100,91.7,none,,,,734.59
10-12-2024,Chikla,Maharashtra,723.29,719.03,4.26,0.6,1.3,0,FALSE,0,87.7,97.7,transport_issue,,,,719.03
11-12-2024,Chikla,Maharashtra,723.29,684.24,39.05,5.4,4,0,FALSE,0,87.2,96.3,transport_issue,,,,684.24
12-12-2024,Chikla,Maharashtra,723.29,696.41,26.88,3.7,3,0,FALSE,0,93.6,90.9,labour_shortage,,,,696.41
13-12-2024,Chikla,Maharashtra,723.29,640.69,82.6,11.4,0.9,6.1,FALSE,0,89.7,94.6,equipment_failure,,,,640.69
14-12-2024,Chikla,Maharashtra,723.29,692.7,30.59,4.2,7.7,0,FALSE,0,95.3,96.9,transport_issue,,,,692.7
15-12-2024,Chikla,Maharashtra,723.29,694.28,29.01,4,3.5,0,FALSE,0,94,95.3,transport_issue,,,,694.28
16-12-2024,Chikla,Maharashtra,723.29,712.47,10.82,1.5,1.7,0,FALSE,0,98.1,94.3,labour_shortage,,,,712.47
17-12-2024,Chikla,Maharashtra,723.29,685.13,38.16,5.3,7.5,0,FALSE,0,83.2,89.2,transport_issue,,,,685.13
18-12-2024,Chikla,Maharashtra,723.29,704.95,18.34,2.5,1.3,0,FALSE,0,91.1,96,transport_issue,,,,704.95
19-12-2024,Chikla,Maharashtra,723.29,661.46,61.83,8.5,7.4,0,TRUE,5.2,92.7,100,blasting_delay,,,,661.46
20-12-2024,Chikla,Maharashtra,723.29,730.96,-7.67,-1.1,6,0,FALSE,0,93.7,100,none,,,,730.96
21-12-2024,Chikla,Maharashtra,723.29,667.03,56.26,7.8,3,0,FALSE,0,78.5,90.4,transport_issue,,,,667.03
22-12-2024,Chikla,Maharashtra,723.29,710.6,12.69,1.8,4.8,0,FALSE,0,88.5,100,transport_issue,,,,710.6
23-12-2024,Chikla,Maharashtra,723.29,717.47,5.82,0.8,2.6,0,FALSE,0,91,92.3,transport_issue,,,,717.47
24-12-2024,Chikla,Maharashtra,723.29,679.89,43.4,6,7.3,0,TRUE,4,98.1,95.8,blasting_delay,,,,679.89
25-12-2024,Chikla,Maharashtra,723.29,708.47,14.82,2,3,0,FALSE,0,82.3,95.3,transport_issue,,,,708.47
26-12-2024,Chikla,Maharashtra,723.29,717.27,6.02,0.8,3,0,FALSE,0,100,95.1,labour_shortage,,,,717.27
27-12-2024,Chikla,Maharashtra,723.29,626.15,97.14,13.4,3.5,6.7,FALSE,0,96.9,95.4,equipment_failure,,,,626.15
28-12-2024,Chikla,Maharashtra,723.29,677.18,46.11,6.4,10,0,FALSE,0,82.8,98.1,transport_issue,,,,677.18
29-12-2024,Chikla,Maharashtra,723.29,689.78,33.51,4.6,4.1,0,FALSE,0,93.3,95.8,transport_issue,,,,689.78
30-12-2024,Chikla,Maharashtra,723.29,678.82,44.47,6.1,2.1,0,FALSE,0,85.8,90.8,transport_issue,,,,678.82
31-12-2024,Chikla,Maharashtra,723.29,716.5,6.79,0.9,5.7,0,FALSE,0,89.2,90.8,transport_issue,,,,716.5
01-01-2025,Chikla,Maharashtra,723.29,712.32,10.97,1.5,8.6,0,FALSE,0,100,97.9,labour_shortage,,,,712.32
02-01-2025,Chikla,Maharashtra,723.29,647.26,76.03,10.5,4.3,4.3,FALSE,0,92.1,92.9,equipment_failure,,,,647.26
03-01-2025,Chikla,Maharashtra,723.29,617.06,106.23,14.7,4.5,7.2,FALSE,0,87.8,93.3,equipment_failure,,,,617.06
04-01-2025,Chikla,Maharashtra,723.29,701.68,21.61,3,2.6,0,FALSE,0,90.5,95.2,transport_issue,,,,701.68
05-01-2025,Chikla,Maharashtra,723.29,714.46,8.83,1.2,3,0,FALSE,0,96.7,94.5,labour_shortage,,,,714.46
06-01-2025,Chikla,Maharashtra,723.29,702.11,21.18,2.9,1.8,0,FALSE,0,98.1,88,labour_shortage,,,,702.11
07-01-2025,Chikla,Maharashtra,723.29,688.32,34.97,4.8,0.3,0,FALSE,0,91.1,95.3,transport_issue,,,,688.32
08-01-2025,Chikla,Maharashtra,723.29,699.69,23.6,3.3,4.1,0,FALSE,0,97.8,96.8,labour_shortage,,,,699.69
09-01-2025,Chikla,Maharashtra,723.29,674.48,48.81,6.7,5.8,4.6,FALSE,0,97,90.2,labour_shortage,,,,674.48
10-01-2025,Chikla,Maharashtra,723.29,703.03,20.26,2.8,1.1,0,FALSE,0,90.8,95.3,transport_issue,,,,703.03
11-01-2025,Chikla,Maharashtra,723.29,725.53,-2.24,-0.3,6.8,0,FALSE,0,95.3,95.8,none,,,,725.53
12-01-2025,Chikla,Maharashtra,723.29,678.29,45,6.2,5.2,0,FALSE,0,86.9,91.4,transport_issue,,,,678.29
13-01-2025,Chikla,Maharashtra,723.29,718.66,4.63,0.6,2.8,0,FALSE,0,93.4,99,transport_issue,,,,718.66
14-01-2025,Chikla,Maharashtra,723.29,701.09,22.2,3.1,6.3,0,FALSE,0,94,88.8,labour_shortage,,,,701.09
15-01-2025,Chikla,Maharashtra,723.29,695.93,27.36,3.8,1.3,0,FALSE,0,91.5,89.8,labour_shortage,,,,695.93
16-01-2025,Chikla,Maharashtra,723.29,735.54,-12.25,-1.7,5,0,FALSE,0,97.7,97.2,none,,,,735.54
17-01-2025,Chikla,Maharashtra,723.29,713.53,9.76,1.3,1.7,0,FALSE,0,100,95,labour_shortage,,,,713.53
18-01-2025,Chikla,Maharashtra,723.29,672.24,51.05,7.1,9.5,0,FALSE,0,82.1,95.2,transport_issue,,,,672.24
19-01-2025,Chikla,Maharashtra,723.29,687.32,35.97,5,9.6,0,FALSE,0,92.9,90.9,labour_shortage,,,,687.32
20-01-2025,Chikla,Maharashtra,723.29,722.89,0.4,0.1,0.7,0,FALSE,0,97.6,94.8,labour_shortage,,,,722.89
21-01-2025,Chikla,Maharashtra,723.29,621.12,102.17,14.1,2.1,6.9,FALSE,0,98.9,91.4,equipment_failure,,,,621.12
22-01-2025,Chikla,Maharashtra,723.29,718.06,5.23,0.7,10.1,0,FALSE,0,92.4,94.1,transport_issue,,,,718.06
23-01-2025,Chikla,Maharashtra,723.29,712.27,11.02,1.5,2.6,0,FALSE,0,84.4,96.7,transport_issue,,,,712.27
24-01-2025,Chikla,Maharashtra,723.29,708.54,14.75,2,3.9,0,FALSE,0,88.3,93.2,transport_issue,,,,708.54
25-01-2025,Chikla,Maharashtra,723.29,714.92,8.37,1.2,1,0,TRUE,1.7,97.8,96.2,labour_shortage,,,,714.92
26-01-2025,Chikla,Maharashtra,723.29,716.5,6.79,0.9,2.8,0,FALSE,0,93.6,87.1,labour_shortage,,,,716.5
27-01-2025,Chikla,Maharashtra,723.29,697.88,25.41,3.5,4.4,0,FALSE,0,93.5,99.4,transport_issue,,,,697.88
28-01-2025,Chikla,Maharashtra,723.29,709.09,14.2,2,1.3,0,FALSE,0,100,95.5,labour_shortage,,,,709.09
29-01-2025,Chikla,Maharashtra,723.29,671.39,51.9,7.2,7.4,2.5,FALSE,0,97.6,93.9,labour_shortage,,,,671.39
30-01-2025,Chikla,Maharashtra,723.29,721.21,2.08,0.3,1.8,0,FALSE,0,91.9,98.3,transport_issue,,,,721.21
31-01-2025,Chikla,Maharashtra,723.29,736.36,-13.07,-1.8,0.6,0,FALSE,0,98,100,none,,,,736.36
01-02-2025,Chikla,Maharashtra,723.29,689.26,34.03,4.7,14.1,0,FALSE,0,91.6,93.3,transport_issue,,,,689.26
02-02-2025,Chikla,Maharashtra,723.29,693.79,29.5,4.1,2.8,0,FALSE,0,92.1,96.6,transport_issue,,,,693.79
03-02-2025,Chikla,Maharashtra,723.29,648.55,74.74,10.3,6.3,4.8,FALSE,0,94.5,92.5,equipment_failure,,,,648.55
04-02-2025,Chikla,Maharashtra,723.29,718.13,5.16,0.7,6.5,0,FALSE,0,87.2,94.4,transport_issue,,,,718.13
05-02-2025,Chikla,Maharashtra,723.29,703.65,19.64,2.7,6.4,0,FALSE,0,83.1,99.7,transport_issue,,,,703.65
06-02-2025,Chikla,Maharashtra,723.29,714.56,8.73,1.2,2,0,FALSE,0,91.4,95.5,transport_issue,,,,714.56
07-02-2025,Chikla,Maharashtra,723.29,703.23,20.06,2.8,0.9,0,FALSE,0,95.6,86.9,labour_shortage,,,,703.23
08-02-2025,Chikla,Maharashtra,723.29,714.43,8.86,1.2,5.1,0,FALSE,0,87.6,100,transport_issue,,,,714.43
09-02-2025,Chikla,Maharashtra,723.29,664.59,58.7,8.1,2.6,4.2,FALSE,0,89.7,98.2,transport_issue,,,,664.59
10-02-2025,Chikla,Maharashtra,723.29,720.05,3.24,0.4,6.4,0,FALSE,0,89.2,93,transport_issue,,,,720.05
11-02-2025,Chikla,Maharashtra,723.29,680.91,42.38,5.9,1.8,0,TRUE,2.9,92.9,95.6,transport_issue,,,,680.91
12-02-2025,Chikla,Maharashtra,723.29,720.07,3.22,0.4,5.6,0,FALSE,0,96.8,99.2,transport_issue,,,,720.07
13-02-2025,Chikla,Maharashtra,723.29,726.89,-3.6,-0.5,2.1,0,FALSE,0,95,97.2,none,,,,726.89
14-02-2025,Chikla,Maharashtra,723.29,717.05,6.24,0.9,7,0,FALSE,0,91.1,100,transport_issue,,,,717.05
15-02-2025,Chikla,Maharashtra,723.29,715.3,7.99,1.1,1.2,0,FALSE,0,86.4,97.2,transport_issue,,,,715.3
16-02-2025,Chikla,Maharashtra,723.29,709.38,13.91,1.9,0.9,0,FALSE,0,89.1,90.3,transport_issue,,,,709.38
17-02-2025,Chikla,Maharashtra,723.29,632.69,90.6,12.5,2.9,6.4,FALSE,0,95.5,92.2,equipment_failure,,,,632.69
18-02-2025,Chikla,Maharashtra,723.29,717.52,5.77,0.8,1.2,0,FALSE,0,97.1,95.4,labour_shortage,,,,717.52
19-02-2025,Chikla,Maharashtra,723.29,708.4,14.89,2.1,2.9,0,FALSE,0,99,99.9,none,,,,708.4
20-02-2025,Chikla,Maharashtra,723.29,696.51,26.78,3.7,1.1,0,FALSE,0,96.3,96,labour_shortage,,,,696.51
21-02-2025,Chikla,Maharashtra,723.29,687.73,35.56,4.9,2.4,0,FALSE,0,90.4,99.1,transport_issue,,,,687.73
22-02-2025,Chikla,Maharashtra,723.29,726.29,-3,-0.4,1.5,0,FALSE,0,100,96,none,,,,726.29
23-02-2025,Chikla,Maharashtra,723.29,631.21,92.08,12.7,6.9,7.6,FALSE,0,88.2,92.6,equipment_failure,,,,631.21
24-02-2025,Chikla,Maharashtra,723.29,708.26,15.03,2.1,4.7,0,FALSE,0,98.2,98,none,,,,708.26
25-02-2025,Chikla,Maharashtra,723.29,714.68,8.61,1.2,4.7,0,FALSE,0,90.3,96.8,transport_issue,,,,714.68
26-02-2025,Chikla,Maharashtra,723.29,698.58,24.71,3.4,6.9,0,FALSE,0,93.1,99.2,transport_issue,,,,698.58
27-02-2025,Chikla,Maharashtra,723.29,697.89,25.4,3.5,2.9,0,FALSE,0,85.3,95.5,transport_issue,,,,697.89
28-02-2025,Chikla,Maharashtra,723.29,711.07,12.22,1.7,2.7,0,FALSE,0,90.6,98.1,transport_issue,,,,711.07
01-03-2025,Chikla,Maharashtra,723.29,685.29,38,5.3,2.1,0,FALSE,0,84.7,97.9,transport_issue,,,,685.29
02-03-2025,Chikla,Maharashtra,723.29,634.3,88.99,12.3,15.8,6,FALSE,0,98.4,88.8,equipment_failure,,,,634.3
03-03-2025,Chikla,Maharashtra,723.29,725.32,-2.03,-0.3,0.5,0,FALSE,0,96.1,98.2,none,,,,725.32
04-03-2025,Chikla,Maharashtra,723.29,732.15,-8.86,-1.2,2.5,0,FALSE,0,97.9,95,none,,,,732.15
05-03-2025,Chikla,Maharashtra,723.29,690.14,33.15,4.6,2.7,0,FALSE,0,86.8,100,transport_issue,,,,690.14
06-03-2025,Chikla,Maharashtra,723.29,694.87,28.42,3.9,10.7,0,FALSE,0,92.3,91.6,labour_shortage,,,,694.87
07-03-2025,Chikla,Maharashtra,723.29,647.46,75.83,10.5,1.6,4.3,FALSE,0,93.5,94.9,equipment_failure,,,,647.46
08-03-2025,Chikla,Maharashtra,723.29,699.18,24.11,3.3,5.5,0,FALSE,0,92.4,92.4,labour_shortage,,,,699.18
09-03-2025,Chikla,Maharashtra,723.29,725.47,-2.18,-0.3,5,0,FALSE,0,100,94.1,none,,,,725.47
10-03-2025,Chikla,Maharashtra,723.29,729.99,-6.7,-0.9,2.1,0,FALSE,0,100,100,none,,,,729.99
11-03-2025,Chikla,Maharashtra,723.29,678.38,44.91,6.2,0.9,4.7,FALSE,0,94.8,93.9,equipment_failure,,,,678.38
12-03-2025,Chikla,Maharashtra,723.29,678.24,45.05,6.2,1.6,0,FALSE,0,82.2,96.9,transport_issue,,,,678.24
13-03-2025,Chikla,Maharashtra,723.29,706.62,16.67,2.3,1.5,0,FALSE,0,91.9,98.2,transport_issue,,,,706.62
14-03-2025,Chikla,Maharashtra,723.29,711.55,11.74,1.6,1.4,0,FALSE,0,97.3,91,labour_shortage,,,,711.55
15-03-2025,Chikla,Maharashtra,723.29,699.74,23.55,3.3,1,0,FALSE,0,84.8,99.1,transport_issue,,,,699.74
16-03-2025,Chikla,Maharashtra,723.29,731.63,-8.34,-1.2,2.3,0,FALSE,0,98.8,98.3,none,,,,731.63
17-03-2025,Chikla,Maharashtra,723.29,694.31,28.98,4,2.2,0,FALSE,0,86.8,98,transport_issue,,,,694.31
18-03-2025,Chikla,Maharashtra,723.29,713.13,10.16,1.4,4.3,0,FALSE,0,86.6,94.1,transport_issue,,,,713.13
19-03-2025,Chikla,Maharashtra,723.29,706.16,17.13,2.4,7.1,0,FALSE,0,93.3,96.3,transport_issue,,,,706.16
20-03-2025,Chikla,Maharashtra,723.29,701.54,21.75,3,2.2,0,FALSE,0,94.3,95.8,transport_issue,,,,701.54
21-03-2025,Chikla,Maharashtra,723.29,613.02,110.27,15.2,4.8,7.6,FALSE,0,92.8,91.4,equipment_failure,,,,613.02
22-03-2025,Chikla,Maharashtra,723.29,716.17,7.12,1,3.6,0,FALSE,0,91.3,92.5,transport_issue,,,,716.17
23-03-2025,Chikla,Maharashtra,723.29,713.16,10.13,1.4,1.6,0,FALSE,0,96.9,95.6,labour_shortage,,,,713.16
24-03-2025,Chikla,Maharashtra,723.29,685.59,37.7,5.2,1.8,0,FALSE,0,87.2,97.6,transport_issue,,,,685.59
25-03-2025,Chikla,Maharashtra,723.29,678.83,44.46,6.1,8.5,0,FALSE,0,81.2,98.9,transport_issue,,,,678.83
26-03-2025,Chikla,Maharashtra,723.29,676.92,46.37,6.4,1.7,0,FALSE,0,83.6,97.3,transport_issue,,,,676.92
27-03-2025,Chikla,Maharashtra,723.29,640.96,82.33,11.4,3.4,6.4,FALSE,0,99.7,94.4,equipment_failure,,,,640.96
28-03-2025,Chikla,Maharashtra,723.29,725.33,-2.04,-0.3,0.9,0,FALSE,0,100,96.6,none,,,,725.33
29-03-2025,Chikla,Maharashtra,723.29,713.7,9.59,1.3,11.9,0,FALSE,0,94.5,92.5,labour_shortage,,,,713.7
30-03-2025,Chikla,Maharashtra,723.29,713.7,9.59,1.3,0.8,0,FALSE,0,86.2,98.9,transport_issue,,,,713.7
31-03-2025,Chikla,Maharashtra,723.29,702.29,21,2.9,3,0,FALSE,0,87.6,99.6,transport_issue,,,,702.29
01-04-2024,Dongri Buzurg,Maharashtra,452.05,439.04,13.01,2.9,5.1,0,FALSE,0,94.2,97,transport_issue,,,,439.04
02-04-2024,Dongri Buzurg,Maharashtra,452.05,436.05,16,3.5,6,0,FALSE,0,88.1,88.3,transport_issue,,,,436.05
03-04-2024,Dongri Buzurg,Maharashtra,452.05,438.62,13.43,3,3.1,0,TRUE,2.6,87.6,97.4,transport_issue,,,,438.62
04-04-2024,Dongri Buzurg,Maharashtra,452.05,435.51,16.54,3.7,3.9,0,FALSE,0,93.7,98,transport_issue,,,,435.51
05-04-2024,Dongri Buzurg,Maharashtra,452.05,399.07,52.98,11.7,2.5,6.2,FALSE,0,82,99.2,transport_issue,,,,399.07
06-04-2024,Dongri Buzurg,Maharashtra,452.05,443.23,8.82,2,0.5,0,FALSE,0,88.5,86.5,labour_shortage,,,,443.23
07-04-2024,Dongri Buzurg,Maharashtra,452.05,445.79,6.26,1.4,5.6,0,FALSE,0,91.1,96.2,transport_issue,,,,445.79
08-04-2024,Dongri Buzurg,Maharashtra,452.05,441.2,10.85,2.4,3.5,0,FALSE,0,88.9,91.4,transport_issue,,,,441.2
09-04-2024,Dongri Buzurg,Maharashtra,452.05,435.77,16.28,3.6,0.9,0,FALSE,0,87.6,95.3,transport_issue,,,,435.77
10-04-2024,Dongri Buzurg,Maharashtra,452.05,439.46,12.59,2.8,11.5,0,FALSE,0,84.8,98.6,transport_issue,,,,439.46
11-04-2024,Dongri Buzurg,Maharashtra,452.05,417.93,34.12,7.5,8.8,0,FALSE,0,79.6,89.6,transport_issue,,,,417.93
12-04-2024,Dongri Buzurg,Maharashtra,452.05,442.28,9.77,2.2,5.3,0,FALSE,0,100,93.6,labour_shortage,,,,442.28
13-04-2024,Dongri Buzurg,Maharashtra,452.05,441.19,10.86,2.4,1.6,0,FALSE,0,93.2,96.7,transport_issue,,,,441.19
14-04-2024,Dongri Buzurg,Maharashtra,452.05,449.05,3,0.7,0.4,0,FALSE,0,91.5,97.9,transport_issue,,,,449.05
15-04-2024,Dongri Buzurg,Maharashtra,452.05,440.19,11.86,2.6,5.6,0,FALSE,0,100,95.8,labour_shortage,,,,440.19
16-04-2024,Dongri Buzurg,Maharashtra,452.05,427.58,24.47,5.4,6,0,FALSE,0,82.8,96.2,transport_issue,,,,427.58
17-04-2024,Dongri Buzurg,Maharashtra,452.05,419.72,32.33,7.2,2.5,0,TRUE,4.7,91.3,100,blasting_delay,,,,419.72
18-04-2024,Dongri Buzurg,Maharashtra,452.05,456.89,-4.84,-1.1,5,0,FALSE,0,90.7,100,none,,,,456.89
19-04-2024,Dongri Buzurg,Maharashtra,452.05,423.41,28.64,6.3,6.7,0,FALSE,0,84.2,95.2,transport_issue,,,,423.41
20-04-2024,Dongri Buzurg,Maharashtra,452.05,435.81,16.24,3.6,6.9,0,FALSE,0,88.1,96.4,transport_issue,,,,435.81
21-04-2024,Dongri Buzurg,Maharashtra,452.05,453.63,-1.58,-0.3,2.4,0,FALSE,0,97.7,93.1,none,,,,453.63
22-04-2024,Dongri Buzurg,Maharashtra,452.05,429.88,22.17,4.9,1.7,0,TRUE,5.7,99.1,97.1,blasting_delay,,,,429.88
23-04-2024,Dongri Buzurg,Maharashtra,452.05,414.67,37.38,8.3,4.6,4.1,FALSE,0,92.8,92.2,equipment_failure,,,,414.67
24-04-2024,Dongri Buzurg,Maharashtra,452.05,431.66,20.39,4.5,8,0,FALSE,0,89.2,100,transport_issue,,,,431.66
25-04-2024,Dongri Buzurg,Maharashtra,452.05,402.7,49.35,10.9,4.1,6.6,FALSE,0,100,95.5,equipment_failure,,,,402.7
26-04-2024,Dongri Buzurg,Maharashtra,452.05,426.03,26.02,5.8,3.4,0,FALSE,0,89.3,91.8,transport_issue,,,,426.03
27-04-2024,Dongri Buzurg,Maharashtra,452.05,432.03,20.02,4.4,0.9,0,FALSE,0,78.8,91.3,transport_issue,,,,432.03
28-04-2024,Dongri Buzurg,Maharashtra,452.05,435.15,16.9,3.7,4.4,0,FALSE,0,95.2,96.9,transport_issue,,,,435.15
29-04-2024,Dongri Buzurg,Maharashtra,452.05,420.49,31.56,7,2.6,4.8,FALSE,0,94.2,91,equipment_failure,,,,420.49
30-04-2024,Dongri Buzurg,Maharashtra,452.05,441.71,10.34,2.3,1,0,FALSE,0,100,100,none,,,,441.71
01-05-2024,Dongri Buzurg,Maharashtra,452.05,443.77,8.28,1.8,1.7,0,FALSE,0,99,97.7,labour_shortage,,,,443.77
02-05-2024,Dongri Buzurg,Maharashtra,452.05,423.56,28.49,6.3,8.1,0,FALSE,0,87.4,93.4,transport_issue,,,,423.56
03-05-2024,Dongri Buzurg,Maharashtra,452.05,419.51,32.54,7.2,11.1,0,TRUE,1.2,87.1,95.5,transport_issue,,,,419.51
04-05-2024,Dongri Buzurg,Maharashtra,452.05,435.11,16.94,3.7,12.5,0,FALSE,0,89,86.7,labour_shortage,,,,435.11
05-05-2024,Dongri Buzurg,Maharashtra,452.05,437.28,14.77,3.3,2.5,0,FALSE,0,100,92.4,labour_shortage,,,,437.28
06-05-2024,Dongri Buzurg,Maharashtra,452.05,419.12,32.93,7.3,2.4,4.7,FALSE,0,97.3,90.2,labour_shortage,,,,419.12
07-05-2024,Dongri Buzurg,Maharashtra,452.05,440.99,11.06,2.4,4.5,0,FALSE,0,93.8,92.4,labour_shortage,,,,440.99
08-05-2024,Dongri Buzurg,Maharashtra,452.05,442.82,9.23,2,7.5,0,FALSE,0,92.2,91.1,labour_shortage,,,,442.82
09-05-2024,Dongri Buzurg,Maharashtra,452.05,388.59,63.46,14,2.4,8,FALSE,0,87.7,100,equipment_failure,,,,388.59
10-05-2024,Dongri Buzurg,Maharashtra,452.05,447.6,4.45,1,9,0,FALSE,0,90.5,100,transport_issue,,,,447.6
11-05-2024,Dongri Buzurg,Maharashtra,452.05,434.21,17.84,3.9,0.7,0,FALSE,0,85.4,100,transport_issue,,,,434.21
12-05-2024,Dongri Buzurg,Maharashtra,452.05,450.35,1.7,0.4,0.4,0,FALSE,0,95.7,95.2,labour_shortage,,,,450.35
13-05-2024,Dongri Buzurg,Maharashtra,452.05,435.7,16.35,3.6,2.7,0,FALSE,0,87.2,99.4,transport_issue,,,,435.7
14-05-2024,Dongri Buzurg,Maharashtra,452.05,442.68,9.37,2.1,2,0,FALSE,0,100,94.1,labour_shortage,,,,442.68
15-05-2024,Dongri Buzurg,Maharashtra,452.05,423.56,28.49,6.3,1.4,0,TRUE,4.3,99.4,96.1,blasting_delay,,,,423.56
16-05-2024,Dongri Buzurg,Maharashtra,452.05,440.21,11.84,2.6,2.5,0,FALSE,0,86.4,90.4,transport_issue,,,,440.21
17-05-2024,Dongri Buzurg,Maharashtra,452.05,447.58,4.47,1,5.3,0,FALSE,0,100,96.9,labour_shortage,,,,447.58
18-05-2024,Dongri Buzurg,Maharashtra,452.05,455.63,-3.58,-0.8,5.3,0,FALSE,0,100,93.2,none,,,,455.63
19-05-2024,Dongri Buzurg,Maharashtra,452.05,392.33,59.72,13.2,1,7.5,FALSE,0,84.1,93.4,transport_issue,,,,392.33
20-05-2024,Dongri Buzurg,Maharashtra,452.05,431.26,20.79,4.6,1.8,0,FALSE,0,93.9,95.4,transport_issue,,,,431.26
21-05-2024,Dongri Buzurg,Maharashtra,452.05,449.58,2.47,0.5,0.7,0,FALSE,0,92.6,100,transport_issue,,,,449.58
22-05-2024,Dongri Buzurg,Maharashtra,452.05,441.6,10.45,2.3,2,0,FALSE,0,89.8,93.2,transport_issue,,,,441.6
23-05-2024,Dongri Buzurg,Maharashtra,452.05,454.99,-2.94,-0.7,3.2,0,FALSE,0,98.1,94.4,none,,,,454.99
24-05-2024,Dongri Buzurg,Maharashtra,452.05,448.62,3.43,0.8,6,0,FALSE,0,100,95.6,labour_shortage,,,,448.62
25-05-2024,Dongri Buzurg,Maharashtra,452.05,453.67,-1.62,-0.4,3.7,0,FALSE,0,93.7,97.5,none,,,,453.67
26-05-2024,Dongri Buzurg,Maharashtra,452.05,423.83,28.22,6.2,1.5,0,FALSE,0,80.3,90.6,transport_issue,,,,423.83
27-05-2024,Dongri Buzurg,Maharashtra,452.05,441.56,10.49,2.3,2.6,0,FALSE,0,94.7,92.5,labour_shortage,,,,441.56
28-05-2024,Dongri Buzurg,Maharashtra,452.05,443.66,8.39,1.9,6.1,0,FALSE,0,100,95.9,labour_shortage,,,,443.66
29-05-2024,Dongri Buzurg,Maharashtra,452.05,399.88,52.17,11.5,1.7,6.3,FALSE,0,88.3,92,equipment_failure,,,,399.88
30-05-2024,Dongri Buzurg,Maharashtra,452.05,441.85,10.2,2.3,5.6,0,FALSE,0,82.4,93.9,transport_issue,,,,441.85
31-05-2024,Dongri Buzurg,Maharashtra,452.05,429.77,22.28,4.9,4.3,0,FALSE,0,81.5,94.7,transport_issue,,,,429.77
01-06-2024,Dongri Buzurg,Maharashtra,452.05,385.1,66.95,14.8,4.6,7,TRUE,1,79.4,100,transport_issue,,,,385.1
02-06-2024,Dongri Buzurg,Maharashtra,452.05,417.92,34.13,7.5,26.5,0,FALSE,0,80.8,91.4,transport_issue,,,,417.92
03-06-2024,Dongri Buzurg,Maharashtra,452.05,406.46,45.59,10.1,72.8,0,FALSE,0,78.2,100,heavy_rainfall,,,,406.46
04-06-2024,Dongri Buzurg,Maharashtra,452.05,424.96,27.09,6,49.4,0,FALSE,0,74.9,93.7,transport_issue,,,,424.96
05-06-2024,Dongri Buzurg,Maharashtra,452.05,400.62,51.43,11.4,49.9,0,TRUE,5.1,79,98.6,transport_issue,,,,400.62
06-06-2024,Dongri Buzurg,Maharashtra,452.05,408.54,43.51,9.6,7,0,FALSE,0,69.6,92.6,transport_issue,,,,408.54
07-06-2024,Dongri Buzurg,Maharashtra,452.05,445.47,6.58,1.5,30.1,0,FALSE,0,86,99.1,transport_issue,,,,445.47
08-06-2024,Dongri Buzurg,Maharashtra,452.05,417.31,34.74,7.7,8.7,0,FALSE,0,68.3,87,transport_issue,,,,417.31
09-06-2024,Dongri Buzurg,Maharashtra,452.05,435.22,16.83,3.7,17.8,0,FALSE,0,83.4,100,transport_issue,,,,435.22
10-06-2024,Dongri Buzurg,Maharashtra,452.05,440.47,11.58,2.6,9.8,0,FALSE,0,100,98.2,none,,,,440.47
11-06-2024,Dongri Buzurg,Maharashtra,452.05,435.32,16.73,3.7,29.1,0,FALSE,0,83.2,95.9,transport_issue,,,,435.32
12-06-2024,Dongri Buzurg,Maharashtra,452.05,401.26,50.79,11.2,44,4.6,FALSE,0,94.5,98,heavy_rainfall,,,,401.26
